artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Antonio Chacón,tango,track,Tango N. 3: Al Señor de la Humildad (1909),2001,6k6wxbI5ZId2MhML1EFKpu,"Antonio Chacón (1869–1929) was a Spanish flamenco singer (cantaor). <a href=""https://www.last.fm/music/+noredirect/Antonio+Chac%C3%B3n"">Read more on Last.fm</a>",1089,6663,Juanito Varea,Tomás Pavón,Manuel Torre
Hugo Díaz,tango,track,Mano A Mano,2001,6CqaWFOMbRL7bH3S2Py2Ds,"Víctor Hugo Díaz (August 10, 1927 in Santiago del Estero, Argentina - October 23, 1977 in Buenos Aires, Argentina) was a tango, folklore and jazz harmonicist. Díaz was born to a poor family in the small city of Santiago del Estero. At the age of five he lost his sight hit by a soccer ball, which led him to play the harmonica. Two years later, after a surgery restored his eyesight, he was already performing regularly for a local radio. All his life <a href=""https://www.last.fm/music/+noredirect/Hugo+D%C3%ADaz"">Read more on Last.fm</a>",13153,69625,Lucio Demare,Quinteto Pirincho,Julio De Caro
Niño De Medina,tango,track,Tango: La Luz del Entendimiento,2001,3isnANmvbNj9EaurlKps8U," <a href=""https://www.last.fm/music/Ni%C3%B1o+de+Medina"">Read more on Last.fm</a>",52,128,La Niña De La Puebla,Antonio Chacón,Rafael Romero
Niño De La Isla,tango,track,Tango de la Sultana: Y la Sultana,2001,7EaFJz3xLMsspFBTXAzC61," <a href=""https://www.last.fm/music/ni%C3%B1o+de+la+isla"">Read more on Last.fm</a>",44,113,José Cepero,Curro de Utrera,El Carbonerillo
Manuel Escacena,tango,track,Tango Tiento No. 1 (Tengo el Gusto Tan Colmao),2001,727wrwm2bBikEeJoj92cQ1," <a href=""https://www.last.fm/music/Manuel+Escacena"">Read more on Last.fm</a>",110,545,Pepe Marchena,Manolo Caracol,Manuel Vallejo
Gotan Project,tango,track,Santa María (del Buen Ayre),2001,65MDo5mxRY45IHpyVkLEU5,"Gotan Project is an electrotango group based in Paris, consisting of Frenchman Philippe Cohen Solal, Eduardo Makaroff from Argentina, and Christoph H. Müller, from Switzerland and a former member of Touch El Arab. They formed in 1999. Their first release was Vuelvo Al Sur/El Capitalismo Foráneo in 2000, followed by the album La Revancha del Tango in 2001. Their music is clearly tango, but also uses electronic elements such as samples, beats and breaks. <a href=""https://www.last.fm/music/Gotan+Project"">Read more on Last.fm</a>",750790,15921317,Bajofondo,Otros Aires,Federico Aubele
Lole Y Manuel,tango,track,Tangos del Almendro,2001,7rBg8bcCjXlz4Ct92tAZww,"Dolores Montoya Rodriguez (""Lole,"" born in Sevilla, 1954) and Manuel Molina Jimenez (""Manuel,"" born in Ceuta, 1948) are a flamenco duo that started, as a project, in 1972. The couple was the first flamenco couple ever to target an audience not familiar with flamenco, and are precursors of ""nuevo flamenco"" (New Flamenco). Their first album was produced in 1975, with a title representative of Spain's social realities at the time: ""Nuevo dia"" (New Day). <a href=""https://www.last.fm/music/Lole+Y+Manuel"">Read more on Last.fm</a>",118084,668557,Enrique Morente,Camarón de la Isla,Estrella Morente
Manuel Torres,tango,track,Tangos No. 5: Tengo Momentos en la Noche,2001,62nLQiAF7opJFXNcr4saoO," <a href=""https://www.last.fm/music/+noredirect/Manuel+Torres"">Read more on Last.fm</a>",158,780,Tomás Pavón,Juan Talega,Antonio Chacón
Gotan Project,tango,track,Época,2001,786hvlF3Hi3hdNAXHdIo8Q,"Gotan Project is an electrotango group based in Paris, consisting of Frenchman Philippe Cohen Solal, Eduardo Makaroff from Argentina, and Christoph H. Müller, from Switzerland and a former member of Touch El Arab. They formed in 1999. Their first release was Vuelvo Al Sur/El Capitalismo Foráneo in 2000, followed by the album La Revancha del Tango in 2001. Their music is clearly tango, but also uses electronic elements such as samples, beats and breaks. <a href=""https://www.last.fm/music/Gotan+Project"">Read more on Last.fm</a>",750790,15921317,Bajofondo,Otros Aires,Federico Aubele
Remedios Amaya,tango,track,Tangos De La Frontera,2001,0aMD4nHLKrZViUw7DnqHvQ,"Remedios Amaya (born María Dolores Amaya Vega) (born 1962 in Seville) is a flamenco singer. She was one of Camarón's favourite cantaoras (female flamenco singers), and they worked together on several occasions. She is one of the best contemporary cantaoras of festive styles. It is the happy palos (forms) which allow her to express all of her talent: bulerías, tangos, alegrías... but she is also comfortable executing other palos, like the soleá and seguiriya. <a href=""https://www.last.fm/music/Remedios+Amaya"">Read more on Last.fm</a>",26224,107819,Carmen Linares,José Mercé,Duquende
Hugo Díaz,tango,track,Volver,2001,4YZsEzvGfgxOwEJjMeQE4O,"Víctor Hugo Díaz (August 10, 1927 in Santiago del Estero, Argentina - October 23, 1977 in Buenos Aires, Argentina) was a tango, folklore and jazz harmonicist. Díaz was born to a poor family in the small city of Santiago del Estero. At the age of five he lost his sight hit by a soccer ball, which led him to play the harmonica. Two years later, after a surgery restored his eyesight, he was already performing regularly for a local radio. All his life <a href=""https://www.last.fm/music/+noredirect/Hugo+D%C3%ADaz"">Read more on Last.fm</a>",13153,69625,Lucio Demare,Quinteto Pirincho,Julio De Caro
Shakira,tango,track,Objection (Tango),2001,36YNa8joLwu9yor2TkZbIY,"Shakira Isabel Mebarak Ripoll is a Colombian singer. Born and raised in Barranquilla, She made her recording debut with Sony Music Colombia at the age of 13. Following the commercial failure of her first two albums, Magia (1991) and Peligro (1993), she rose to prominence in Hispanic countries with her next albums, Pies Descalzos (1995) and Dónde Están los Ladrones? (1998). She entered the English-language market with her fifth album, Laundry Service (2001), which sold over 13 million copies worldwide. <a href=""https://www.last.fm/music/Shakira"">Read more on Last.fm</a>",4306269,144299677,Paulina Rubio,Belinda,Thalía
The Chick Corea New Trio,tango,track,Anna's Tango,2001,48HltTGthpBpyb7MndgNeT,"Armando Anthony ""Chick"" Corea (born June 12, 1941, died February 9, 2021) was a multiple Grammy Award winning American jazz pianist/keyboardist and composer. In 2001, the Chick Corea New Trio, with Avishai Cohen and Jeff Ballard on bass and drums respectively, released the album Past, Present & Futures. Notably, the 11-song album includes only one standard composition (Fats Waller's ""Jitterbug Waltz""). The rest of the tunes are Corea originals, and the album shows the composer and pianist in an extremely fertile phase, full of energy. <a href=""https://www.last.fm/music/The+Chick+Corea+New+Trio"">Read more on Last.fm</a>",18276,107888,Chick Corea Quartet,Bobby McFerrin & Chick Corea,Zela Margossian Quintet
Gotan Project,tango,track,Una música brutal,2001,1JdVxOvbPCpgzT3mP2Y4WF,"Gotan Project is an electrotango group based in Paris, consisting of Frenchman Philippe Cohen Solal, Eduardo Makaroff from Argentina, and Christoph H. Müller, from Switzerland and a former member of Touch El Arab. They formed in 1999. Their first release was Vuelvo Al Sur/El Capitalismo Foráneo in 2000, followed by the album La Revancha del Tango in 2001. Their music is clearly tango, but also uses electronic elements such as samples, beats and breaks. <a href=""https://www.last.fm/music/Gotan+Project"">Read more on Last.fm</a>",750790,15921317,Bajofondo,Otros Aires,Federico Aubele
Rocío Dúrcal,tango,track,Sombras... Nada Más,2001,4YD8huooF69aH2dtVQ4Ol0,"Rocío Dúrcal (October 4, 1944 - March 25, 2006), María de los Ángeles de Las Heras Ortiz, was a Spanish singer and actress. Her birth and death both occurred in Madrid, Spain. She was affectionally known as ""the most Mexican of Spaniards"" by her adoring Mexican fans. She was discovered in singing contests at the age of 15 and offered a role at 17 in Canción de Juventud. After acting in several films she married Filipino-Spanish singer Antonio Morales (a. <a href=""https://www.last.fm/music/+noredirect/Roc%C3%ADo+D%C3%BArcal"">Read more on Last.fm</a>",271223,3996537,Ana Gabriel,Marisela,Marco Antonio Solís
Boris Kovac,tango,track,Tango Apocalypso,2001,7wLC8ZYHIhH3ru6Gp1yzRX,"This is an incorrect page for Boris Kovač. Boris Kovač & Ladaaba Orchest is the correct tag for his band. If this non-artist appears in your charts, do Last.fm and yourself a favor. Fix your artist tags. <a href=""https://www.last.fm/music/Boris+Kovac"">Read more on Last.fm</a>",4124,39394,Boris Kovač & LaDaABa Orchest,Boris Kovac & La Campanella,Boris Kovač
Porrina de Badajoz,tango,track,Tu Mare Con Ser Tu Mare - Tangos del Gurugú,2001,2pftP19Nb0AmtcRTpkFVMN," <a href=""https://www.last.fm/music/Porrina+de+Badajoz"">Read more on Last.fm</a>",2592,15618,Juanito Varea,Pepe Marchena,Antonio Chacón
Marina Heredia,tango,track,Me Gustaría Creerme - Tangos,2001,0qwARIKnZtsNnzx61Wkf4L,"Marina Heredia is one of the young promises of flamenco. She belongs to the new generation of artists that look at themselves with the old cantaores as a reference, who return to traditionalism. However, at the same time she is a multi-faceted artist who is as happy to perform in Espárrago Rock (a music festival that welcomes all sorts of musical styles, and is held yearly in Granada since 1993), in which she took part in 1998, as she is intervening in an opera (Amore, by Mauricio Sotelo). <a href=""https://www.last.fm/music/Marina+Heredia"">Read more on Last.fm</a>",12549,59303,Antonio Mairena,Chano Lobato,Carmen Linares
Antonio el Chaqueta,tango,track,"Tangos: Que Te Calles, Que Te Calles",2001,4yPJbs1hskzzQfXa0jxAf1,"Antonio ""El Chaqueta"" Fernández de los Santos (La Línea de la Concepción (Cádiz), 1918 - Madrid, 1980; Cantante). He comes from a gypsy family with a long tradition on flamenco, the ""Chaqueta"" family. On the beginning, he uses the same nickname that his parent, El Mono (the monkey). He wasn't well-known out of family meetings, flamenco cafes, etc. He work regularly in Villa Rosa, the oldest pub of Madrid. The flamenco experts always appreciate the Antonio's knowledge of flamenco, particularly the oldest styles. <a href=""https://www.last.fm/music/Antonio+El+Chaqueta"">Read more on Last.fm</a>",240,1090,Manolo Vargas,La Perla De Cádiz,Melchor De Marchena & Pericon De Cadiz
Estrella Morente,tango,track,Tangos De Pepico,2001,79ieovQXYwZyTQuANfbrug,"Estrella Morente is a Spanish flamenco singer. Her father, Enrique Morente, is one of the greatest innovators of the 'cante', and they have collaborated on many projects. Her mother, Aurora, a dancer known as La Pelota, stems from a vast Madrid flamenco dynasty, together with her uncle Antonio Carbonell and her grandfather the guitarist Montoyita to whom she dedicated her 2001 album Mi cante y un poema. Morente has given solo recitals in all the major Spanish cities <a href=""https://www.last.fm/music/Estrella+Morente"">Read more on Last.fm</a>",120363,966270,Vicente Amigo,Camarón de la Isla,Enrique Morente
Gotan Project,tango,track,Queremos paz,2001,5SDMvQvHD3CSZURYGaiTGk,"Gotan Project is an electrotango group based in Paris, consisting of Frenchman Philippe Cohen Solal, Eduardo Makaroff from Argentina, and Christoph H. Müller, from Switzerland and a former member of Touch El Arab. They formed in 1999. Their first release was Vuelvo Al Sur/El Capitalismo Foráneo in 2000, followed by the album La Revancha del Tango in 2001. Their music is clearly tango, but also uses electronic elements such as samples, beats and breaks. <a href=""https://www.last.fm/music/Gotan+Project"">Read more on Last.fm</a>",750790,15921317,Bajofondo,Otros Aires,Federico Aubele
Hugo Díaz,tango,track,Volvio Una Noche,2001,68THpR3S0feDgxYWfqbOrF,"Víctor Hugo Díaz (August 10, 1927 in Santiago del Estero, Argentina - October 23, 1977 in Buenos Aires, Argentina) was a tango, folklore and jazz harmonicist. Díaz was born to a poor family in the small city of Santiago del Estero. At the age of five he lost his sight hit by a soccer ball, which led him to play the harmonica. Two years later, after a surgery restored his eyesight, he was already performing regularly for a local radio. All his life <a href=""https://www.last.fm/music/+noredirect/Hugo+D%C3%ADaz"">Read more on Last.fm</a>",13153,69625,Lucio Demare,Quinteto Pirincho,Julio De Caro
Rocío Dúrcal,tango,track,Nostalgias,2001,6cpElnwYMVjXQghiIEMYI7,"Rocío Dúrcal (October 4, 1944 - March 25, 2006), María de los Ángeles de Las Heras Ortiz, was a Spanish singer and actress. Her birth and death both occurred in Madrid, Spain. She was affectionally known as ""the most Mexican of Spaniards"" by her adoring Mexican fans. She was discovered in singing contests at the age of 15 and offered a role at 17 in Canción de Juventud. After acting in several films she married Filipino-Spanish singer Antonio Morales (a. <a href=""https://www.last.fm/music/+noredirect/Roc%C3%ADo+D%C3%BArcal"">Read more on Last.fm</a>",271223,3996537,Ana Gabriel,Marisela,Marco Antonio Solís
Hugo Díaz,tango,track,Mi Buenos Aires Querida,2001,59JU36JjDMDrcBYY5nS0lQ,"Víctor Hugo Díaz (August 10, 1927 in Santiago del Estero, Argentina - October 23, 1977 in Buenos Aires, Argentina) was a tango, folklore and jazz harmonicist. Díaz was born to a poor family in the small city of Santiago del Estero. At the age of five he lost his sight hit by a soccer ball, which led him to play the harmonica. Two years later, after a surgery restored his eyesight, he was already performing regularly for a local radio. All his life <a href=""https://www.last.fm/music/+noredirect/Hugo+D%C3%ADaz"">Read more on Last.fm</a>",13153,69625,Lucio Demare,Quinteto Pirincho,Julio De Caro
Hugo Díaz,tango,track,Guitarra Mia,2001,2Vb5pOATz5U8zawJdZtPYN,"Víctor Hugo Díaz (August 10, 1927 in Santiago del Estero, Argentina - October 23, 1977 in Buenos Aires, Argentina) was a tango, folklore and jazz harmonicist. Díaz was born to a poor family in the small city of Santiago del Estero. At the age of five he lost his sight hit by a soccer ball, which led him to play the harmonica. Two years later, after a surgery restored his eyesight, he was already performing regularly for a local radio. All his life <a href=""https://www.last.fm/music/+noredirect/Hugo+D%C3%ADaz"">Read more on Last.fm</a>",13153,69625,Lucio Demare,Quinteto Pirincho,Julio De Caro
Andrea Berg,tango,track,Tango Amore,2001,0Qx01PVuXImRDqSxr9ZImu,"Andrea Berg (born 28 January 1966) is a German singer in the Schlager genre. Berg was born in Krefeld. As a child she would experiment with performing short sketches at carnivals and other celebrations. She later played with a band, and also worked backstage on stage set-up and drove the band's van. During this time she supported herself working as a nurse in the intensive care and oncology departments of a hospital. Berg's musical career began in 1992 when the producer Eugen Römer obtained a cassette of her performing. <a href=""https://www.last.fm/music/Andrea+Berg"">Read more on Last.fm</a>",83039,1865119,Howard Carpendale,Helene Fischer,Beatrice Egli
