artista,genero,tipo,nombre,año_lanzamiento,id,bio,oyentes,reproducciones,similar_1,similar_2,similar_3
Eric Cunningham,hip hop,track,Beat from the Raga,2000,61WrWOAJ7sfaNcSsdsNGDq," <a href=""https://www.last.fm/music/Eric+Cunningham"">Read more on Last.fm</a>",6233,18897,Ratman,Aquarious,RoyGreen & Protone
Gravediggaz,hip hop,track,The Night The Earth Cried,2000,1QeH4KQT8wnIMY0lDZ0GyV,"Gravediggaz was an American hip-hop group from New York City, known for its dark sense of humor and abrasive, menacing soundscapes. Gravediggaz blended hardcore hip hop, gangsta rap and heavy metal with horror elements to pioneer the hip-hop subgenre of horrorcore. The group was formed in 1992, bringing together Prince Paul (The Undertaker), Frukwan (The Gatekeeper), Poetic (The Grym Reaper) and RZA (The RZArector). It came about largely due to the efforts of Prince Paul. <a href=""https://www.last.fm/music/Gravediggaz"">Read more on Last.fm</a>",291638,3997312,Ol' Dirty Bastard,Raekwon,Inspectah Deck
Self Scientific,hip hop,track,Best Part,2000,4fisCogLVBCo3doTIOEiXu,"The duo of Chace Infinite (Aaron Johnson) and DJ Khalil (Khalil Abdul-Rahman) met each other in Southern California at a basketball camp and reserved some of their energy for off-court activities. In 1994, the two recorded a demo as a group called the Numbskulls and were subsequently signed to a single deal with Loud Records in 1995. Unsatisfied with the attention they were receiving from Loud, they started to roam the underground L.A. music scene, selling mix tapes to whomever would buy them. <a href=""https://www.last.fm/music/Self+Scientific"">Read more on Last.fm</a>",14984,122197,Phil da Agony,Chace Infinite,Krondon
DEFARI,hip hop,track,Blast,2000,7MeQc0RdZVZOMbAl6GBDj3," Defari's relationship with hiphop first began in 1982 as a DJ and later evolved into a new phase in 1987 when he began emceeing. 1995 marked Defari's debut on wax in the form of ""Big Up"", a song produced by E-Swift and featured on Immortal's Next Chapter Compilation. In 1997, Defari teamed with producer-emcee Evidence of Dilated Peoples and dropped two highly regarded singles, ""Bionic b/w Change & Switch"" and People's Choice b/w Bottom Line on ABB Records. <a href=""https://www.last.fm/music/Defari"">Read more on Last.fm</a>",38718,349880,Cali Agents,Likwit Junkies,Big Shug
Strick,hip hop,track,It's Over,2000,1MN9uR1XrhK6D1SHKQQNIL,"Tauren O'lander Strickland, known professionally as Strick, is an American rapper and singer. He is signed to Young Thug’s YSL Records, 300 Entertainment, and Atlantic Records <a href=""https://www.last.fm/music/Strick"">Read more on Last.fm</a>",102603,621596,Travi$ Scott,Don Toliver,JACKBOYS & Sheck Wes
The Roots,hip hop,track,Double Trouble,2000,5XoC9SMwzRLpOHQ6vxq9AC,"The Roots, also known as The Legendary Roots Crew, The Square Roots and The Foundation, is an influential, Grammy winning hip hop group based out of Philadelphia, Pennsylvania, famed for a heavily jazzy sound and live instrumentation. Inspired by the ""hip-hop band"" concept pioneered by Stetsasonic, the Roots themselves have garnered critical acclaim and influenced later hip-hop and R&B acts. The Roots' original lineup included Black Thought (MC vocals) and Ahmir ""?uestlove"" Thompson (drums) <a href=""https://www.last.fm/music/The+Roots"">Read more on Last.fm</a>",1871201,51639689,Common,Black Star,A Tribe Called Quest
Canibus,hip hop,track,How We Roll,2000,7EFVJOvO5TdMIit7HNomPa,"Born Germaine Williams in 1974 in Jamaica, Canibus moved to the United States with his mother at a young age. Because his mother's career required constant relocation, the family moved frequently and the soon-to-be rapper found solace within himself. His rhetorical abilities blossomed later, once hip-hop became the guiding force in his life. He began rhyming and in the mid-'90s joined a group called T.H.E.M. (The Heralds of Extreme Metaphors.) This group consisted also of his partner Webb. <a href=""https://www.last.fm/music/Canibus"">Read more on Last.fm</a>",163624,2175138,Big Noyd,AZ,Kool G Rap
O.C.,hip hop,track,My World,2000,6Ndyw4iMgwtnpbkaSvDkcM,"Omar Credle, (born in 1973 in Brooklyn, New York) is an American Rapper known as O.C. and is a member of the group D.I.T.C.. Omar moved to Queens when he was 11 years old, moving into a street across from Pharoahe Monch. In 1991, he made his recording debut on Organized Konfusion's ""Fudge Pudge"". One year later he made an appearance on the remix of MC Serch's ""Back to the Grill"" (which also features a very young Nasty Nas) after meeting Serch on the inaugural Source tour. <a href=""https://www.last.fm/music/O.C."">Read more on Last.fm</a>",323722,2585228,Showbiz & A.G.,Lord Finesse,Jeru the Damaja
"Royce Da 5'9""",hip hop,track,I Won't Be,2000,5fllgOBaQTFH3aOHcRjMGy,"Ryan Montgomery A.K.A. Royce Da 5′9″ - born July 5, 1977 - is a rapper hailing from Detroit, Michigan, United States. In addition to his work as a solo artist, Royce has released material as a member of the ""super group"" Slaughterhouse (with Joe Budden, Joell Ortiz and Crooked I), with Eminem as one half of Bad Meets Evil, and with DJ Premier as one half of PRhyme. The name “Royce” came from his R shaped Turkish link chain which was said to have resembled a Rolls Royce logo. <a href=""https://www.last.fm/music/Royce+da+5%279%22"">Read more on Last.fm</a>",652155,7489140,PRhyme,Slaughterhouse,Joe Budden
Das EFX,hip hop,track,Take It Back,2000,2tvrw4AwAx9JWOflB0jUOW,"The duo “Das EFX” emerged in 1991 from the well-established East Coast Hip-Hop scene. The group is composed of Willie “Skoob” Hines and Andre “Krazy Drayz” Weston. With their first album “Dead serious” released in 1992, the group creates a mini-revolution by using an ultra-fast rap associated with funky beats. The album was a commercial success. The following year, Das EFX released their second LP “Straight up Sewaside"", “Hold it down” in 1995, and “Generation EFX” in 1998. <a href=""https://www.last.fm/music/Das+EFX"">Read more on Last.fm</a>",310277,2897161,EPMD,Lords of the Underground,Blahzay Blahzay
Eric Cunningham,hip hop,track,Lo Jack,2000,6BCnYhKfmpSXTqbi1AgL8D," <a href=""https://www.last.fm/music/Eric+Cunningham"">Read more on Last.fm</a>",6233,18897,Ratman,Aquarious,RoyGreen & Protone
Eric Cunningham,hip hop,track,Haunted Streets,2000,57QVlgIzrgXjf7oySJQ8hg," <a href=""https://www.last.fm/music/Eric+Cunningham"">Read more on Last.fm</a>",6233,18897,Ratman,Aquarious,RoyGreen & Protone
Shyheim,hip hop,track,Shit Iz Real,2000,10AoPowVSnsvZ83Szaw1tP,"Shyheim is a rapper from Staten Island, and is a member of the Wu-Tang Killa Beez. He shot straight onto the scene with his debut Single On & On in 1993. A year later, only 14 years of age, he released his debut album, AKA The Rugged Child. Lyrically, he impressed rappers with a skill level that would make any hip-hop fan forget about his age altogether. As a native of Staten Island, NY, Shyheim even spent time living with Wu-Tang member Ghostface Killah. <a href=""https://www.last.fm/music/Shyheim"">Read more on Last.fm</a>",99805,692549,Show & A.G.,U-God,Big L
Deadly Snakes,hip hop,track,Culebras - Remix,2000,3tAisVDfnySUCQhdefWZS7,"American Hip Hop group from 90s. For the Canadian garage rock band check The Deadly Snakes. <a href=""https://www.last.fm/music/+noredirect/Deadly+Snakes"">Read more on Last.fm</a>",267,1288,BBQ,Les Sexareenos,The Come Ons
Eric Cunningham,hip hop,track,The Chronic Beat,2000,3EMmFywX1vyBl8YufiC3W1," <a href=""https://www.last.fm/music/Eric+Cunningham"">Read more on Last.fm</a>",6233,18897,Ratman,Aquarious,RoyGreen & Protone
Eric Cunningham,hip hop,track,The Fresh Maker,2000,5CY5234NHDwbXlqAkns1po," <a href=""https://www.last.fm/music/Eric+Cunningham"">Read more on Last.fm</a>",6233,18897,Ratman,Aquarious,RoyGreen & Protone
Eric Cunningham,hip hop,track,Representing Luv',2000,4nZlj6KwLLRZn04GfTmUxp," <a href=""https://www.last.fm/music/Eric+Cunningham"">Read more on Last.fm</a>",6233,18897,Ratman,Aquarious,RoyGreen & Protone
Group Home,hip hop,track,Livin Proof,2000,3JrQswZtJxo8NizxTVypzz,"Group Home is a Hip Hop duo, consisting of members Lil' Dap and Melachi the Nutcracker. They came to prominence as members of the Gang Starr Foundation, along with Gang Starr members DJ Premier & Guru, and MC's Afu Ra, Bahamadia, Big Shug and Jeru The Damaja. Lil' Dap made his rhyming debut on Gang Starr's 1992 classic Daily Operation, on the song ""I'm The Man"". Both members appeared on Gang Starr's critically acclaimed 1994 effort Hard to Earn, on the tracks ""Speak Ya Clout"" and ""Words From The Nutcracker"". <a href=""https://www.last.fm/music/Group+Home"">Read more on Last.fm</a>",177106,1658426,Jeru the Damaja,Show & A.G.,Smif-n-Wessun
MC Lyte,hip hop,track,Cha Cha Cha,2000,3mFnFjxDs6G5rS9EiP0jAK,"MC Lyte (born Lana Michele Moorer on October 11, 1971 in Brooklyn, New York) is a female rap artist. She was the first female rapper commonly acknowledged to be as hard as the men: she loves to curse, and she's got that fierce working-class Brooklyn voice and no-nonsense demeanor. But she's also written some of the most fearlessly honest and introspective lyrics in modern music. Also, the first rapper ever to perform in Carnegie Hall and the Arsenio Hall show. <a href=""https://www.last.fm/music/MC+Lyte"">Read more on Last.fm</a>",179141,992770,LL Cool J,Monie Love,Da Brat
Eric Cunningham,hip hop,track,Terror on the Tracks,2000,5N7yBA0BB1QN8i4PTaRmtb," <a href=""https://www.last.fm/music/Eric+Cunningham"">Read more on Last.fm</a>",6233,18897,Ratman,Aquarious,RoyGreen & Protone
Eric Cunningham,hip hop,track,Night Crawler,2000,70phdyJVGK74QYVAyP6QWa," <a href=""https://www.last.fm/music/Eric+Cunningham"">Read more on Last.fm</a>",6233,18897,Ratman,Aquarious,RoyGreen & Protone
Eric Cunningham,hip hop,track,Under the Dome,2000,2bs19bkVzTjQNL5ajp4Av7," <a href=""https://www.last.fm/music/Eric+Cunningham"">Read more on Last.fm</a>",6233,18897,Ratman,Aquarious,RoyGreen & Protone
Afu-Ra,hip hop,track,All That,2000,3ngyIWJo81obi79XuXGyEJ,"Afu-Ra is a Hip hop artist from New York City. Afu, born Aaron Phillip, is a devout student of the Martial arts, as well as Chess. He entered the Hip Hop scene as a member of the Gang Starr Foundation, alongside rappers like Jeru the Damaja, Big Shug and Group Home. His first appearance was on Jeru the Damaja's classic 1994 album The Sun Rises in the East, on the song ""Mental Stamina"". He made another appearance on Jeru's sophomore album Wrath of the Math, on the track ""Physical Stamina"", in 1996. <a href=""https://www.last.fm/music/Afu-Ra"">Read more on Last.fm</a>",203631,2180606,Jeru the Damaja,Artifacts,Dilated Peoples
Gravediggaz,hip hop,track,Dangerous Mindz,2000,1aLtgF7A1FUCxqUEItOxHi,"Gravediggaz was an American hip-hop group from New York City, known for its dark sense of humor and abrasive, menacing soundscapes. Gravediggaz blended hardcore hip hop, gangsta rap and heavy metal with horror elements to pioneer the hip-hop subgenre of horrorcore. The group was formed in 1992, bringing together Prince Paul (The Undertaker), Frukwan (The Gatekeeper), Poetic (The Grym Reaper) and RZA (The RZArector). It came about largely due to the efforts of Prince Paul. <a href=""https://www.last.fm/music/Gravediggaz"">Read more on Last.fm</a>",291638,3997312,Ol' Dirty Bastard,Raekwon,Inspectah Deck
Eric Cunningham,hip hop,track,Munky Funky,2000,1cQFbWq0dRXrVFmghIQ6tT," <a href=""https://www.last.fm/music/Eric+Cunningham"">Read more on Last.fm</a>",6233,18897,Ratman,Aquarious,RoyGreen & Protone
Masta Ace,hip hop,track,Splash,2000,4XMX5f7TdC6SIaL8ypdDtp,"Masta Ace (born Duval Clear) is a rapper from Brooklyn, New York. Appearing on the classic 1988 posse cut, The Symphony, he garnered notoriety as an unsung asset to the Juice Crew posse, and is therefore, widely considered one on the roster, where he released a number of well-respected albums that were nonetheless little-heard outside purist circles. The single that has earned him the most attention has been Jeep Ass Niguh (alternatively known as ""Born To Roll"" <a href=""https://www.last.fm/music/Masta+Ace"">Read more on Last.fm</a>",443814,6722328,Jeru the Damaja,Marco Polo,Sean Price
Da Matrix,hip hop,track,Beat Biter,2000,3A48lWTqKGri3ndVwFRMvA,"Hip Hop duo from Long Island NY. Raw Boom Bap Hip Hop. <a href=""https://www.last.fm/music/Da+Matrix"">Read more on Last.fm</a>",154,327,"Strick & Royce The 5'9""",Maseo f/ Covas,Natural Elements
Mobb Deep,hip hop,track,It's Mine,2000,5VIroMOSdgtbc9Gj7jt7n9," Mobb Deep was a hip-hop duo made up of Havoc and Prodigy. Both members are natives of Queensbridge, New York; located in Long Island City. They are perhaps most famous for their landmark album, The Infamous, and the accompanying hit single, Shook Ones Pt. II. 1992–1994: Early Career Prodigy and Havoc met one another while attending the prestigious High School of Art & Design in Manhattan. Coming from similar backgrounds, the duo broke into the rap game in 1992. <a href=""https://www.last.fm/music/Mobb+Deep"">Read more on Last.fm</a>",1520068,32174248,Raekwon,Big L,Nas
O.C.,hip hop,track,Far From Yours,2000,4Z3rP4Mjb60SeAwKMJ2oEz,"Omar Credle, (born in 1973 in Brooklyn, New York) is an American Rapper known as O.C. and is a member of the group D.I.T.C.. Omar moved to Queens when he was 11 years old, moving into a street across from Pharoahe Monch. In 1991, he made his recording debut on Organized Konfusion's ""Fudge Pudge"". One year later he made an appearance on the remix of MC Serch's ""Back to the Grill"" (which also features a very young Nasty Nas) after meeting Serch on the inaugural Source tour. <a href=""https://www.last.fm/music/O.C."">Read more on Last.fm</a>",323722,2585228,Showbiz & A.G.,Lord Finesse,Jeru the Damaja
Eric Cunningham,hip hop,track,Night at the Opera,2000,4wR63W9jLPQPhb3eagja1W," <a href=""https://www.last.fm/music/Eric+Cunningham"">Read more on Last.fm</a>",6233,18897,Ratman,Aquarious,RoyGreen & Protone
Natural Elements,hip hop,track,"Live It Up, Part 2",2000,77aQ1vtw13g78a6PcJl8ph,"Before materializing as an official group, the Natural Elements were originally conceived as a group of solo artists brought together in 1993 under the tutelage of producer Charlemagne. This initial grouping, whose members were initially signed to Fortress Records, included members Mr. Voodoo, L-Swift, KA, G-Blass, Howie Smalls and the InTimidator. By 1995, however, membership slimmed to include only Mr. Voodoo, L-Swift and the newly-added A-Butta. <a href=""https://www.last.fm/music/Natural+Elements"">Read more on Last.fm</a>",11463,81367,Street Smartz,Jemini The Gifted One,Ill Biskits
The Pharcyde,hip hop,track,Drop,2000,0aUnU7zhmXlWCBQbOfDOtK,"The Pharcyde (pronounced ""far side"") is an American alternative hip-hop group, formed in 1989, from South Central Los Angeles. The original four members of the group are Imani (Emandu Wilcox), Slimkid3 (Trevant Hardson), Bootie Brown (Romye Robinson), and Fatlip (Derrick Stewart). DJ Mark Luv was the group's first disc jockey (DJ), followed by producer J-Swift and then J Dilla. The group is perhaps best known for the hit singles ""Drop"", ""Passin' Me By"" and ""Runnin''"", as well as their first album, Bizarre Ride II the Pharcyde. <a href=""https://www.last.fm/music/The+Pharcyde"">Read more on Last.fm</a>",1166268,20193700,Souls of Mischief,A Tribe Called Quest,Digable Planets
Eric Cunningham,hip hop,track,Hi-C,2000,0jzy18iwQY5rzpdMAMavSE," <a href=""https://www.last.fm/music/Eric+Cunningham"">Read more on Last.fm</a>",6233,18897,Ratman,Aquarious,RoyGreen & Protone
The Bad Seed,hip hop,track,Pockets,2000,1lYLLwcPT7dGdw36jFAKqw,"For those of you you are not familiar with him, Brooklyn MC Bad Seed has had minor success in underground Hip Hop since the 90's. Being a part of the O.B.S. crew with Jean Grae and Pumpkin Head is where he got his start in the late 90's. After disbanding he went solo and made a buzz from working with super producer Nottz dropping the smash singles ""For The kids"" and ""Uhhnnhh"" (which made it on Funk Flex's ""The Mixtape Vol VI"" album). The singles got him a deal with Warner Bros in which he recorded an album that got shelved and never released. <a href=""https://www.last.fm/music/The+Bad+Seed"">Read more on Last.fm</a>",4014,18348,Recognize Ali,Apani B Fly,Jaz-O & The Immobilarie
Craig Mack,hip hop,track,Flava In Ya Ear - Remix,2000,1bqQCvAswaiGQ99ujeEyXR,"Craig Mack (May 10, 1971 – March 12, 2018) was an American rapper who gained a considerable amount of fame on Puff Daddy's Bad Boy Entertainment record label in the 1990s. Although his first single was released under the name MC EZ in 1988, he is best known for his 1994 hit single Flava In Ya Ear, which was released under his real name. The star-studded posse-cut remix of the single was the breakout appearance of the label's most popular artist the Notorious B. <a href=""https://www.last.fm/music/Craig+Mack"">Read more on Last.fm</a>",243417,1405547,Erick Sermon,Das EFX,Jeru the Damaja
Eric Cunningham,hip hop,track,The Laughing Man,2000,2AOTpS20SZQgNLtlaa7LFm," <a href=""https://www.last.fm/music/Eric+Cunningham"">Read more on Last.fm</a>",6233,18897,Ratman,Aquarious,RoyGreen & Protone
